date_key,year,month,day,day_of_week,is_weekend,is_holiday,holiday_name
6785b42d-e74e-4a26-98f9-c864e384eb03,2017,9,12,Tuesday,False,False,
189b7dee-bc37-4fee-bae9-9b7bdb69c85e,2017,7,15,Saturday,True,False,
dc59718f-853e-4513-8578-8c67e882afa0,2018,2,13,Tuesday,False,False,
88bc5919-f354-48e9-936e-a5606df04288,2018,2,22,Thursday,False,False,
174bb7a7-ec76-4975-89d1-fe44114f187d,2018,2,26,Monday,False,False,
3d114e5d-9f0a-43ee-9551-0f98f0846a48,2016,10,14,Friday,False,False,
25410adc-0c09-4912-a349-8e3f5e1c27da,2018,2,28,Wednesday,False,False,
118bcf5f-9175-41a8-ba5c-a0b76cf303a2,2018,2,24,Saturday,True,False,
ab916a1d-05d6-4f62-972b-cc273bc3fe1c,2018,2,27,Tuesday,False,False,
51253fe0-f139-4c24-be86-03d52ca980af,2018,2,7,Wednesday,False,False,
7dba325e-dad9-4e9b-8d1f-2e34453d2bb1,2018,2,19,Monday,False,True,Washington's Birthday
071b8b56-90d1-4e97-8b0b-8c01c62debc9,2018,2,20,Tuesday,False,False,
b397ca85-f066-4e90-bd91-07a61173cd04,2018,2,18,Sunday,True,False,
137ac7ae-be43-4957-9cba-19a9945d0d68,2018,2,25,Sunday,True,False,
707ce9e8-fe05-4ffd-98a6-ff0812014623,2017,12,9,Saturday,True,False,
5bd96689-a499-4fc7-a712-d9d6798c3dad,2017,12,3,Sunday,True,False,
0d76f204-52a6-4da8-996a-cf4f095a2316,2017,5,19,Friday,False,False,
b8d06e4b-0589-4479-83ef-0c0774fcefc1,2018,2,16,Friday,False,False,
a8444cb4-116c-4dcf-b7a2-b2f9d1d2d366,2017,9,8,Friday,False,False,
3817e3d5-5d9a-4822-bba4-1fbe9a135dc8,2017,12,8,Friday,False,False,
f2bf77cf-b2a5-46e6-9995-63bf8cfee2e9,2017,12,13,Wednesday,False,False,
a710ee42-f4e7-467c-b34e-2443c5dd67c9,2017,11,23,Thursday,False,True,Thanksgiving
d8912f61-31bb-4e50-9909-704e1e5b2399,2017,11,24,Friday,False,False,
777ce2ab-3e4d-4e61-b113-5dd81919c266,2017,12,6,Wednesday,False,False,
e44d214e-8d74-48d6-88be-54c51edcc212,2017,11,19,Sunday,True,False,
ee35c798-f907-415f-83a2-c44d1a8fb5f6,2017,11,18,Saturday,True,False,
e3b69e7e-c5ef-4991-8886-01871ccaf5bd,2019,1,12,Saturday,True,False,
be912315-1202-429f-a15b-7b0db6c930ed,2016,6,1,Wednesday,False,False,
334ebb8a-c4d9-4f68-aa68-685f7dbc6fcc,2017,11,20,Monday,False,False,
e935f271-cc9e-4674-8fde-fdac09b18afd,2017,11,17,Friday,False,False,
db74a43a-49e4-4286-9897-f8952b0ec02d,2017,9,11,Monday,False,False,
72c41f55-6d82-46c1-af9c-2ddc08d12de1,2017,11,9,Thursday,False,False,
7e1dd0d3-3360-4689-8317-723d58dca0df,2017,11,11,Saturday,True,True,Veterans Day
442c062b-77bd-4577-97ba-49b4c707a513,2017,12,26,Tuesday,False,False,
5dd7e862-fe46-44f1-8520-23ad3693ef61,2017,9,16,Saturday,True,False,
8b252201-18d8-40da-ae84-40f76ddf95df,2017,11,10,Friday,False,True,Veterans Day (Observed)
e6a1e9fb-2396-4baa-b3b7-f75812f17530,2017,11,12,Sunday,True,False,
608335c6-4ece-4fa2-8ea6-e720841b286e,2017,9,6,Wednesday,False,False,
c0098eda-f30c-4e13-ae32-3bfafa4f57df,2018,1,7,Sunday,True,False,
2b619f85-9719-4444-b574-da86c42f8ca0,2017,11,3,Friday,False,False,
f5609a67-6b55-40f6-8020-5b067b948d23,2015,3,1,Sunday,True,False,
0cdec004-22a7-4585-86de-e67ba61e8ca6,2018,2,14,Wednesday,False,False,
944a672c-720f-4bd1-8f72-9d6efc610fac,2016,12,13,Tuesday,False,False,
d546da20-6031-4a4c-85a8-1ad40b6c6ef3,2017,11,16,Thursday,False,False,
e1784590-76ce-42f3-aa1f-748a4d283f7d,2018,2,4,Sunday,True,False,
eabe8fe8-27e6-4a1d-9d9b-34325d9d95cb,2018,2,12,Monday,False,False,
5a93adb0-8a00-47c3-8e2a-c12c4f92ced5,2018,1,14,Sunday,True,False,
69945068-be77-48b5-ae48-20b523ac66ba,2018,1,13,Saturday,True,False,
302504a9-7d2c-470f-be41-3c8f45a8e043,2017,12,5,Tuesday,False,False,
136ccc85-9e20-4907-962f-641b78c16b6b,2017,10,21,Saturday,True,False,
8af8741a-17f8-4fe4-985d-807b46bdf3bb,2017,11,28,Tuesday,False,False,
4b583d43-c5a7-49b3-b949-b86c0a6307b5,2017,1,3,Tuesday,False,False,
491720de-2f6d-4ba1-8248-d701904cebba,2017,11,30,Thursday,False,False,
1c50dbd6-c604-4678-bba2-4e19da94408d,2017,12,17,Sunday,True,False,
9c48fb05-876f-481e-b858-4c33d3db5587,2017,12,25,Monday,False,True,Christmas Day
34a24c02-ff45-478f-93de-483cf9d3f7a9,2018,3,15,Thursday,False,False,
881d0fcd-deb4-4ab3-91e7-ae4ad107b645,2018,4,7,Saturday,True,False,
4dd573f4-b2a9-436f-9288-81ad2f80e223,2018,4,5,Thursday,False,False,
7dd53616-f995-4d92-a95b-cf00bd60cd4f,2018,6,20,Wednesday,False,False,
8815d3d8-d7c7-4ee9-95f4-fc423763ac79,2018,6,21,Thursday,False,False,
5f720ad0-ce1e-4788-80ca-ad9b9cc2246e,2018,6,2,Saturday,True,False,
a6d4cc8a-b680-4d3c-baf9-6a32f8738c44,2018,4,20,Friday,False,False,
f2f4426d-8c0a-46ea-881f-fecdc56d34da,2018,4,18,Wednesday,False,False,
cdacd495-fb20-42fd-a335-071257cb8bdb,2018,6,22,Friday,False,False,
adb0b3d1-0c4a-44c9-a5be-58bc7cdb7d10,2018,5,27,Sunday,True,False,
c79dd305-9f57-4611-bd46-0262f913b1ea,2018,5,25,Friday,False,False,
861a8eba-538b-48ff-979f-f6af299ba7eb,2018,3,12,Monday,False,False,
df6068b8-95d6-4314-b316-2bf936287b1a,2018,3,11,Sunday,True,False,
a388a3e2-1934-4924-8f5d-35413087d3fa,2018,3,10,Saturday,True,False,
5d4f90a6-4087-4bc0-b01c-e31177a2bd15,2018,4,4,Wednesday,False,False,
629a0312-d783-44c6-87f2-93e0316ee680,2018,3,31,Saturday,True,False,
43f6cb60-6070-4624-979e-ad621414cf61,2018,4,3,Tuesday,False,False,
3bc9b61f-cd9e-42e4-b2e7-4594c5dcaa8c,2018,6,19,Tuesday,False,False,
c5527b6a-a048-4394-9704-e17680f16046,2018,5,24,Thursday,False,False,
5b782ed9-d719-401e-a82c-835a3b689d96,2018,5,9,Wednesday,False,False,
1851fecc-66db-4165-8f96-f689270e7a6b,2018,6,14,Thursday,False,False,
eddf6d2d-08d7-4ad2-b8da-e11d24fb6d82,2018,6,18,Monday,False,False,
621ec20f-9b0c-4e42-83e6-350516f787d2,2018,6,15,Friday,False,False,
f67cd154-882c-4270-82d5-fc10ea48cdfb,2018,6,17,Sunday,True,False,
d7784e72-debf-4225-8f59-02f2dad1e60f,2018,6,13,Wednesday,False,False,
621aecc2-5d87-4175-b7a0-66b0915d5747,2018,6,23,Saturday,True,False,
cb3280b8-3b5f-4c70-96df-5c55778ccba0,2018,6,24,Sunday,True,False,
b5c54ff8-f13f-4e40-a928-02fb96bbfd56,2018,6,6,Wednesday,False,False,
de0a03a5-fb13-439d-bf8c-85fc6429a64f,2018,3,24,Saturday,True,False,
7feaa541-0b1b-49e9-aac1-e67c632e14ba,2018,3,20,Tuesday,False,False,
f9cb3bac-ea0d-41d5-9732-e5d311bb90e0,2017,11,27,Monday,False,False,
084b6f4f-b985-4804-9f9d-9ccd81384a97,2017,12,14,Thursday,False,False,
a3ce2f5e-5fb6-4944-82a4-e9ad657396f0,2018,5,26,Saturday,True,False,
0fb9efc3-8dcd-4aa8-b229-39522d0450b7,2018,6,25,Monday,False,False,
142d57f4-8e53-45b6-b1a1-719c92506492,2018,3,14,Wednesday,False,False,
cec9a282-c4dd-4c0c-83d3-8635d5568c1e,2017,12,19,Tuesday,False,False,
3d33d7c8-ec58-40aa-a73b-b530c3423ac7,2018,6,10,Sunday,True,False,
40b6c49b-283f-4b7c-b36b-4f7f8a772499,2018,3,22,Thursday,False,False,
bd167109-5dbf-4c48-a7be-59dd7a8ff9cb,2018,6,16,Saturday,True,False,
6cbef8eb-4a45-4c45-b82a-7b1bc19fc6a8,2018,6,8,Friday,False,False,
c629df81-050b-41ca-8534-167a84eb8140,2018,3,29,Thursday,False,False,
3c7b2c8e-47ac-45fa-872e-0efd12a37fb4,2018,5,14,Monday,False,False,
926dc5c9-213c-466c-b27f-421420697089,2018,6,5,Tuesday,False,False,
6d987feb-5237-414e-9dd3-4b79b6358b7d,2016,6,19,Sunday,True,False,
671c5464-d4ba-4f6f-95bc-ce3f927ae1b3,2018,3,16,Friday,False,False,
6a526e55-1740-4879-91db-0502f5c7429a,2018,3,26,Monday,False,False,
b86fbd57-ba4f-4278-b533-c128499b7c32,2018,3,21,Wednesday,False,False,
2c8396a3-0dcf-4b9e-8d52-7813029dd25a,2018,3,28,Wednesday,False,False,
27412e0d-ed4b-4e77-9dd2-e80d9b7f4de5,2018,3,30,Friday,False,False,
a2bcda2b-fb81-4b5b-9289-d9e1b24f3aaf,2017,10,20,Friday,False,False,
fd401be2-424c-4f8e-8c16-b55a90c62da6,2016,8,15,Monday,False,False,
ee25357c-186a-40cf-ba85-38721f903b3f,2017,3,1,Wednesday,False,False,
4e5a9cfe-c0bb-496b-92f8-56828e66e351,2018,3,27,Tuesday,False,False,
5d06854c-d77a-4fd0-94b0-67be20e412e9,2018,2,10,Saturday,True,False,
74723572-ef63-417f-b952-6e2bdc87093f,2018,2,11,Sunday,True,False,
22374d05-9618-4479-a9b3-e7cec9a7ce1f,2017,12,16,Saturday,True,False,
3c05e2d8-c374-48f3-98b8-4abe41edfb79,2017,2,25,Saturday,True,False,
3256132a-7165-4cd3-ad59-8b023f4a10a5,2018,2,5,Monday,False,False,
79f8d7a2-289a-42b3-a1ca-f9a65e3f6a29,2017,10,12,Thursday,False,False,
ea2422d7-0f48-46b9-8bc7-2c36e9f91510,2018,5,17,Thursday,False,False,
aed8c0af-4d1a-4cc1-a199-b58f86bb9529,2018,5,18,Friday,False,False,
0cde460c-84f5-44f3-ad09-dc48988d480a,2018,5,22,Tuesday,False,False,
4fe81e51-d070-4f6c-a8f8-315c63ca489d,2018,5,21,Monday,False,False,
6e5b5c5b-f4d6-4fa0-8c09-12285b48eb4f,2018,5,23,Wednesday,False,False,
9d7a6918-c9d9-43ec-bf2d-1f9a05392aba,2018,5,10,Thursday,False,False,
f2b8dfca-1316-4fcb-b6b8-583db21ced5c,2018,4,28,Saturday,True,False,
75fc8615-15b9-45a0-bcb5-a471f27b577a,2018,5,20,Sunday,True,False,
3a0de1b0-7055-40cf-826e-5fa408d10c99,2018,4,26,Thursday,False,False,
ae0bc8ab-7ee5-447e-911e-8410ae0a0e9c,2018,5,19,Saturday,True,False,
ef37870f-0365-4bed-83eb-632f3171e5b4,2018,5,16,Wednesday,False,False,
a95d6a0b-a5fe-4c57-bf47-c299da5f8ff1,2018,5,11,Friday,False,False,
4381dff8-efe8-48a1-86c2-890559751fbf,2018,3,19,Monday,False,False,
2296eaf7-d21b-4bf4-b8c0-edf7408e825e,2018,3,17,Saturday,True,False,
540bfe26-b996-4578-a1e2-35c16fa90891,2018,4,25,Wednesday,False,False,
6cdc404a-c902-4295-b551-a7b112ba4bf6,2018,5,15,Tuesday,False,False,
f9c6bcb5-16a9-4c2e-8410-232eeb1f6262,2018,3,25,Sunday,True,False,
fd11ec76-d24f-4088-9c42-4e59e23c9b12,2018,3,18,Sunday,True,False,
609f606c-a0c1-4a1f-99d3-fb14893921b9,2017,11,22,Wednesday,False,False,
ee0b6db8-4d0d-45b4-ba92-792b9dad9d33,2017,1,11,Wednesday,False,False,
7b23b85a-8a41-4e54-ac97-0ebbc05ef1c6,2017,11,21,Tuesday,False,False,
0976f6bd-ccf1-4cec-a74a-ff33b016e7f9,2016,2,21,Sunday,True,False,
322c49b9-311d-42cf-a180-703a41cca96b,2018,4,24,Tuesday,False,False,
efa17132-dc19-4ae4-8d0a-c1444e59c140,2018,5,5,Saturday,True,False,
a137a633-d283-4da0-8e3d-50fc0091faad,2017,3,6,Monday,False,False,
d3268bfd-7cce-4b34-aa8d-892041fd4103,2018,5,7,Monday,False,False,
a2d9ff81-89eb-447e-9c77-36ab804f3394,2018,4,27,Friday,False,False,
644a9c8a-d661-4370-b355-75f49fbecf0c,2018,4,30,Monday,False,False,
1d55e8a5-ccfe-4f18-be18-2a3666aecb0a,2018,5,8,Tuesday,False,False,
76725569-c257-48c1-9b30-9fb7908ab723,2018,5,31,Thursday,False,False,
1870dd43-8955-452d-8837-4652818b7c33,2018,5,30,Wednesday,False,False,
5bed3231-7956-4ae8-9a52-fdaf6c5b2089,2017,10,28,Saturday,True,False,
ca298d44-1ff7-48ec-9561-2d05eb6685eb,2017,11,13,Monday,False,False,
add2f259-c368-4c45-8941-a87d72d1f561,2018,2,2,Friday,False,False,
154fd39b-480c-4728-af6f-8e76877c7910,2016,11,21,Monday,False,False,
5636db2e-b632-4d1c-8d8c-90283d1c26a7,2016,12,24,Saturday,True,False,
f87fa8e9-8b8e-41b9-8fa9-e5b73b227a8a,2017,5,1,Monday,False,False,
8da1bdce-affa-4bd9-8e20-3654a3608bb7,2017,8,13,Sunday,True,False,
0bd1dc34-fb36-4641-b994-dbd01b78d1fc,2017,10,2,Monday,False,False,
2493ad3f-9adf-4387-acc7-8a611e6374a4,2016,12,6,Tuesday,False,False,
51f215db-f437-48b1-9037-d107132ea8c6,2017,2,27,Monday,False,False,
6e14d15b-9b99-4598-b716-a57d509e0aa1,2016,12,1,Thursday,False,False,
384fab87-2cbc-4c38-a295-6da2e901c362,2017,8,5,Saturday,True,False,
fc665385-8349-4bdd-8890-831dc49783b8,2016,11,30,Wednesday,False,False,
fc70c8d1-3ffa-470e-bd42-16ae7ab625f4,2018,6,26,Tuesday,False,False,
c0095e36-5f89-4214-9bc0-5e985c994c7a,2018,6,11,Monday,False,False,
af8517fe-a6c0-4115-8b08-835c67e26890,2018,7,1,Sunday,True,False,
b36d47b7-aaee-41eb-a313-8b239dbe1175,2018,6,30,Saturday,True,False,
e8f5bc7c-e63e-4c76-bb0e-97cd6987472e,2018,6,28,Thursday,False,False,
cbe65abd-bd48-4084-a9a4-2cfc6e236771,2018,6,29,Friday,False,False,
290a2640-1f8f-4c65-881a-17314d56a23d,2018,7,2,Monday,False,False,
990f2fd3-3ae3-4dff-a7f9-c9efa88f028a,2018,6,27,Wednesday,False,False,
4c9999b8-fe41-465c-bc6f-50760f0e462c,2017,9,3,Sunday,True,False,
a42c4d05-2687-457a-93b6-3d03a722f428,2016,12,15,Thursday,False,False,
b2a34aaf-b76b-4793-94b3-f475dfa09150,2017,8,16,Wednesday,False,False,
6ec80939-1dae-44e2-af33-8902322d2ff0,2017,8,2,Wednesday,False,False,
5c02caf3-b07b-47e7-988e-440c2094feab,2018,5,3,Thursday,False,False,
00a63ed1-b643-4523-9d5b-c98f7d6d5842,2018,5,4,Friday,False,False,
3335214d-7138-4cbb-90a9-f344f90ee46b,2018,4,21,Saturday,True,False,
45b8b2a4-9ddf-425d-8022-6b9055bfbb24,2017,7,6,Thursday,False,False,
d0e3c24a-4d69-41e1-9e4a-6017a1956318,2017,2,17,Friday,False,False,
334b66e0-debb-41cd-9693-d45f612230b9,2017,7,13,Thursday,False,False,
f7082f86-1e3d-4ed7-a539-f8211fc79883,2017,6,7,Wednesday,False,False,
ba9d63dd-0295-4699-a23f-5863624f9ecd,2016,12,7,Wednesday,False,False,
4d2f2375-d06e-4f0c-a46c-9439090cf92d,2017,7,25,Tuesday,False,False,
c6f61b42-fa43-47a5-bb0d-79ecf826147e,2018,5,6,Sunday,True,False,
166ec113-b869-42a3-9650-1757c8369099,2018,6,3,Sunday,True,False,
88ac98c2-ca2e-4e81-a67e-b8ba9271d532,2017,8,30,Wednesday,False,False,
789cd407-fde5-4921-b528-f1ce8f72bce2,2017,10,4,Wednesday,False,False,
020e3ad7-bf43-4b43-9083-bef47c3f5aef,2017,4,8,Saturday,True,False,
7bd3a9af-00c3-440b-bba9-889358477ed3,2017,9,21,Thursday,False,False,
60cd4d9b-d26b-402b-887b-06c9efb64c52,2017,10,25,Wednesday,False,False,
25941206-b2be-44d8-8ad5-34c0e415db32,2016,11,26,Saturday,True,False,
f9d166fc-aeb2-43de-bac8-c0552ed2647d,2016,12,26,Monday,False,True,Christmas Day (Observed)
54087d6d-1891-4a70-8422-8aff86076855,2017,8,31,Thursday,False,False,
5485391a-c1c2-4195-ae4b-d10d82d17e21,2018,6,12,Tuesday,False,False,
4f8653e2-2611-4226-a5bb-07c8e5df8571,2017,8,15,Tuesday,False,False,
07547f2f-82d3-42fd-88b0-6987aa6f6aa2,2016,11,19,Saturday,True,False,
a8cefb98-dbcb-4ce2-8c63-a61ead2c4879,2016,11,17,Thursday,False,False,
d331f726-089f-46ee-b97a-35cec01988ae,2018,5,2,Wednesday,False,False,
dc0c7af7-ccff-48ac-8d89-4aa2f314966e,2017,4,13,Thursday,False,False,
be470d37-fbee-40eb-a28b-c493cd2509de,2017,9,14,Thursday,False,False,
7c0614e4-7ef0-4108-bded-b1437d3a605e,2017,9,23,Saturday,True,False,
16e23841-f606-4759-8643-d7863597c83d,2016,11,14,Monday,False,False,
025fa703-914f-4715-a2a2-3d1ee20994a1,2017,3,13,Monday,False,False,
a9ace26c-f2bf-436c-840f-f8543cbabfce,2017,8,14,Monday,False,False,
cc037002-8aae-43b9-b627-2d8b7d4966b6,2016,12,22,Thursday,False,False,
aeda3d60-c229-4f8b-9c4a-1642987f4aab,2016,12,9,Friday,False,False,
42552e3e-ab19-432f-9114-c835ee2f01d7,2017,5,8,Monday,False,False,
b2924c02-b4b6-43e5-95c1-cb7ccad7fa4d,2017,8,9,Wednesday,False,False,
99ff04f6-012f-4e23-a021-cc9885686c47,2018,4,23,Monday,False,False,
8544e151-28f1-4f96-b0f5-dc8f38282a8b,2018,5,1,Tuesday,False,False,
d3311551-af01-47ae-8110-0b5d9b0b8f7c,2017,11,29,Wednesday,False,False,
6f8cd613-1b7e-4174-aba0-3349f8f098f7,2017,1,18,Wednesday,False,False,
dd01fafa-2f0d-465a-a2fa-0e883285b4ed,2017,2,10,Friday,False,False,
1830f220-2215-4bed-8654-96ef59da83ec,2017,7,14,Friday,False,False,
aee0e9bb-b469-4fbe-96ee-4c3344e0d66e,2017,8,3,Thursday,False,False,
34bf6343-8598-471c-a206-7051827c41f8,2017,7,12,Wednesday,False,False,
2434b30c-cf8f-4786-9f83-3c629230c864,2017,5,13,Saturday,True,False,
27e684ae-da90-4203-88af-fd93763c56a7,2017,4,15,Saturday,True,False,
78eb05c4-c111-4c46-9a9b-a149d19a3997,2018,4,29,Sunday,True,False,
84bc3ec3-d719-45b7-a4c4-933b67cd8f88,2017,9,4,Monday,False,True,Labor Day
cd08f64b-d49e-456c-b898-73bc8face5fa,2016,12,21,Wednesday,False,False,
463fa6db-6485-4164-a9ca-1fd8b184b058,2016,12,20,Tuesday,False,False,
4709b2be-6b24-495b-8f51-0da006d28bc3,2017,5,21,Sunday,True,False,
9f94d713-9d73-43dd-b7c5-14f60f541595,2016,11,28,Monday,False,False,
be6d5884-ed33-4cd6-9bda-2cf411ce9da1,2016,12,17,Saturday,True,False,
35e576af-9c53-4e6a-8cbd-bbc0aae5394b,2017,8,18,Friday,False,False,
4fd0ff53-cb1f-45e3-a42c-02c1408ab43d,2017,4,5,Wednesday,False,False,
f25db038-9f6c-4478-9cfb-b7ae20677f49,2018,4,19,Thursday,False,False,
e3c1cdb7-0145-4f03-8495-de43f996cc78,2017,10,26,Thursday,False,False,
7fd23073-d745-45c8-a8d5-c47a16b2600d,2017,9,27,Wednesday,False,False,
78b78375-249a-4af2-80fe-758ce115eab5,2018,5,13,Sunday,True,False,
e8e1d210-306b-4c05-90da-37c0dea1a046,2018,5,29,Tuesday,False,False,
c2c83a83-4069-4b8e-ac30-70831009b7b3,2017,5,23,Tuesday,False,False,
7e1128ae-5e1c-4698-9aaf-c3a9806dbd09,2017,9,13,Wednesday,False,False,
e3b5c76f-e274-4e6d-b961-733fd63d1214,2016,9,5,Monday,False,True,Labor Day
e7fb0bef-e44b-4b98-9afd-edd822a54ab3,2018,6,1,Friday,False,False,
4e21e995-e3da-4905-b86b-4b0b1bdfe208,2016,12,10,Saturday,True,False,
467bb4c0-b8a9-4031-a923-60fbb7d51dcb,2017,2,7,Tuesday,False,False,
040251fd-359e-4152-a150-cb67af3ec6d0,2017,7,11,Tuesday,False,False,
b38e4cfa-7115-4dd8-89ed-7bf22535831d,2016,11,22,Tuesday,False,False,
9a52b64b-81e5-4919-9630-04a903bc5c7d,2017,8,25,Friday,False,False,
c659b50b-48b8-4de9-9824-2a5ce8a562e8,2017,3,5,Sunday,True,False,
c96f69a6-508b-469f-9940-ad52cb418a44,2017,7,20,Thursday,False,False,
0e26232f-e97f-4953-86ae-72487867bf52,2017,9,24,Sunday,True,False,
4687ba92-c8bd-4f46-902e-675206fd860c,2017,1,17,Tuesday,False,False,
c773849f-55b4-4422-ae22-af33180b5c40,2017,9,7,Thursday,False,False,
a882f936-a4ff-4b7c-a2de-8477a998abad,2016,12,12,Monday,False,False,
65989e49-6483-42fc-91f9-1779af72ff1f,2017,9,9,Saturday,True,False,
3854cd74-8094-4860-837c-e668b5af0260,2017,8,11,Friday,False,False,
326857c7-d435-48b4-a676-37990361def3,2018,6,7,Thursday,False,False,
98160a67-5ad6-45d7-8b6a-91a7a6b434b8,2018,7,4,Wednesday,False,True,Independence Day
d2957e3a-c8b4-4d76-a2bd-5df76955c1ac,2018,7,3,Tuesday,False,False,
e08fe859-9767-4e50-b545-da08f7d5ba6b,2018,7,6,Friday,False,False,
dc8db407-df46-4f4d-8df5-f574b79bca91,2018,7,7,Saturday,True,False,
eaccb70a-34d5-4ce4-9dad-adab957d17e1,2018,7,8,Sunday,True,False,
e5af3b39-5669-4f33-887c-a408be2e077e,2018,7,9,Monday,False,False,
06bf8fbc-1ffd-411e-a148-51054c06e38b,2018,7,5,Thursday,False,False,
3626ed64-4c78-4916-a1fb-22b9b35a79e1,2017,6,8,Thursday,False,False,
bbc2ca65-1be8-4987-a8a9-647905bb8fdd,2017,6,5,Monday,False,False,
b1823bc0-cf77-4024-b787-0364a42dad0a,2017,11,1,Wednesday,False,False,
d35bd4ba-d616-46b6-9aa2-c26694d60b4f,2017,1,15,Sunday,True,False,
4f78d3b1-0b5c-49dc-a028-11f2c004bc54,2017,1,6,Friday,False,False,
2bb76760-9dc2-4b60-b14d-72ff8a9204cb,2017,10,31,Tuesday,False,False,
c2170a97-7d41-425a-b9e6-83b630dc1f83,2017,1,5,Thursday,False,False,
93aa602d-527e-4e65-a864-4fd19f0b63f1,2018,6,4,Monday,False,False,
284bbff9-4a6c-4a12-97c7-2aeeba5947e9,2017,12,11,Monday,False,False,
611d88e7-b333-404c-b57f-40a38ba17d8d,2017,12,4,Monday,False,False,
0a8b6cad-9aeb-4011-be63-75f8bb83c645,2017,9,5,Tuesday,False,False,
7b402849-db95-4959-950a-63c46a0751c5,2018,5,12,Saturday,True,False,
92fd15ea-9490-447a-803a-105d4c016ba6,2016,10,19,Wednesday,False,False,
24427be7-dd93-4e7b-9ec8-be28ec39e800,2017,7,16,Sunday,True,False,
6231b962-ed1c-4238-b522-93f7d95a7615,2017,10,9,Monday,False,True,Columbus Day
294e324d-8912-4b5d-bf47-9e000b7fd4eb,2017,11,4,Saturday,True,False,
90cf2002-a415-495b-a2aa-9833d6cdf0f8,2016,9,18,Sunday,True,False,
7292a612-44e9-4045-b0f4-86898580b4cf,2016,10,4,Tuesday,False,False,
e16dbb50-f16e-4f6f-a466-52d93e25891d,2017,5,30,Tuesday,False,False,
33df4f86-2b29-4b87-9d92-3fb0cd006946,2017,11,14,Tuesday,False,False,
18a06f2a-21c3-424f-80ad-13773cb3cce4,2017,9,17,Sunday,True,False,
38222634-7aa1-41b0-8eb0-0bc7ac77aefa,2016,10,11,Tuesday,False,False,
96e4212b-e848-4328-9d07-21af2147c46d,2017,7,26,Wednesday,False,False,
7093722e-6923-42ac-bfb7-4bd60e67706d,2017,7,23,Sunday,True,False,
76757591-ddea-44b1-864c-64d05844206b,2016,10,3,Monday,False,False,
9bc99f0d-76f1-47d1-8fb4-b8b61bc5ff9a,2016,9,26,Monday,False,False,
90c57d3c-6297-4167-a89c-730f7364a81c,2016,10,24,Monday,False,False,
b4c346c9-b6a8-4f61-99f9-211750e81966,2017,5,24,Wednesday,False,False,
d8307702-102d-4d1c-9ddf-578555b21df3,2017,7,27,Thursday,False,False,
ff586ce4-4349-4d11-a778-50fd25c9005a,2017,7,17,Monday,False,False,
d487b3b0-f937-4b39-9322-c316905e1df8,2017,5,11,Thursday,False,False,
19f96337-aef4-4b7b-a994-2b4ffc77dccc,2017,2,6,Monday,False,False,
a20a5d00-6cdb-4c36-b66b-c186ea721dd6,2016,10,28,Friday,False,False,
bc4fbf9e-b740-43dd-afdc-21fb9ce581db,2015,10,15,Thursday,False,False,
050eb1f1-6524-4d72-b4c4-33ec996f2f3d,2017,8,10,Thursday,False,False,
cccf050b-ee99-40be-9657-614a1864ec6a,2015,10,13,Tuesday,False,False,
59b5d0c6-1d3a-4b94-80b6-e1d60641448f,2017,7,28,Friday,False,False,
1b1d52d0-8ad2-4fee-a0a8-49a5bc3df50f,2017,10,16,Monday,False,False,
1214f56c-0091-4bad-aeae-7083f958e74c,2016,11,2,Wednesday,False,False,
3f6802f4-90d4-4f11-ba6b-b146ac9ba238,2016,10,2,Sunday,True,False,
b9462b55-ed56-4103-a77b-08fd1dddc46e,2017,7,19,Wednesday,False,False,
67ea8df9-95fa-4deb-b1d0-20920ad88ee0,2017,8,27,Sunday,True,False,
20669214-b5af-41fb-854c-9d69ccf66d9d,2017,9,25,Monday,False,False,
3f24596e-dace-482f-a293-4c8225bc4a50,2017,4,1,Saturday,True,False,
ba3e72de-1487-4d6b-b3b5-0f307af11f0b,2015,6,1,Monday,False,False,
d8f662d6-0458-4af8-ab4f-5d385b5db429,2017,1,22,Sunday,True,False,
b64e0999-e959-40ce-a505-8a23f295c1e1,2017,9,10,Sunday,True,False,
eb4f8c20-8918-4388-bd02-1599620ec625,2017,4,11,Tuesday,False,False,
faeaafd5-c194-475e-b695-2d842d210fae,2017,5,15,Monday,False,False,
60e38939-59d4-4037-b978-93e9e45d7eee,2017,8,6,Sunday,True,False,
9285f207-be86-4642-9704-c02cebac2cde,2016,9,30,Friday,False,False,
2dcc9418-97fe-4402-83ee-1e36e0dee93d,2017,8,20,Sunday,True,False,
d4cfb1ae-ff5d-4276-bcf6-c5c6954b3eb0,2016,9,1,Thursday,False,False,
64d10dff-f6e4-43d5-9ed4-078a69e2c47d,2016,10,1,Saturday,True,False,
b96ab0dd-0bcf-45b0-a8a5-8f1ceb71e084,2016,10,7,Friday,False,False,
08ea5e01-78a0-471f-a321-feafb5f8db6c,2017,9,29,Friday,False,False,
c5084004-d92d-497f-8fd6-4815f7a3ad11,2016,9,9,Friday,False,False,
8198f4eb-be0e-48da-a8d4-0e51f7a334dd,2016,6,20,Monday,False,False,
b8d0568c-fff2-430d-ab8d-3340da7d9e12,2016,9,27,Tuesday,False,False,
0ad89697-5ca0-469b-a352-d10f2e48de3f,2016,10,10,Monday,False,True,Columbus Day
e3c87e42-c8df-4914-8f03-f970eac9deca,2017,9,19,Tuesday,False,False,
