date_key,year,month,day,day_of_week,is_weekend,is_american_holiday,american_holiday_name,is_canadian_holiday,canadian_holiday_name
69a3e173-8d00-4569-bc58-8425b2afe91c,2016,3,1,Tuesday,False,False,,False,
fc08d1a8-9505-4023-a233-81b8ff0990d5,2015,7,15,Wednesday,False,False,,False,
1b694e5f-780c-4129-bc33-3e09d38c4c1a,2018,4,22,Sunday,True,False,,False,
85b8d414-10c4-4dcb-94de-40e02abb3853,2016,7,23,Saturday,True,False,,False,
e92dd6fb-0949-4e51-aefc-441bef0e1876,2017,1,27,Friday,False,False,,False,
346396bc-9c79-48b7-8ae8-e58c9788136f,2017,3,11,Saturday,True,False,,False,
d6917fa5-0a17-4e21-a78e-d64cde21d467,2017,5,16,Tuesday,False,False,,False,
2219a6e9-cb18-4b81-a114-b385bdc7c768,2017,10,23,Monday,False,False,,False,
64e422be-e041-4ac0-a325-aee901b10b27,2017,2,4,Saturday,True,False,,False,
2cca4f18-81bd-4194-89d0-1e406339b493,2017,7,21,Friday,False,False,,False,
e0d18d1d-6df3-41e2-a700-ca373881c4c5,2017,8,29,Tuesday,False,False,,False,
0e74c657-e4d0-4900-991e-d57e7570324d,2017,3,4,Saturday,True,False,,False,
d74431c6-4292-499f-bc49-e4fadd839a45,2017,2,20,Monday,False,True,Washington's Birthday,False,
dec0adaa-e344-4a1b-b547-d47e0cf9c8cf,2017,5,4,Thursday,False,False,,False,
bc688932-29f9-4226-960d-2f7f4b5e33aa,2017,2,9,Thursday,False,False,,False,
ef440fbe-065c-415a-9534-65cee4ba69b7,2017,2,26,Sunday,True,False,,False,
7392892f-e55f-44b6-8638-4be075e19e0d,2017,9,22,Friday,False,False,,False,
6de0bd7c-908b-44ca-973d-147022220248,2017,4,29,Saturday,True,False,,False,
71d4a903-e7e5-4739-9b8d-07c64cc169a3,2017,4,14,Friday,False,False,,True,Good Friday
89a10c11-5047-41e7-bb5b-2f265799f32a,2017,3,17,Friday,False,False,,False,
10bd4fcb-9891-4f77-8778-438090cfc49f,2017,4,19,Wednesday,False,False,,False,
769c33f8-cbb8-43a7-96f2-e4a4f9cdd271,2017,8,17,Thursday,False,False,,False,
8ad4a353-5be7-4f53-8de0-d639a6f445cf,2017,8,12,Saturday,True,False,,False,
3c4114a9-2950-4f0d-90c9-35073247e6f6,2017,10,17,Tuesday,False,False,,False,
3c7e5614-8006-45af-b5a3-5331ce5f73e9,2016,11,15,Tuesday,False,False,,False,
b584b385-6a7e-47c2-83a1-026928b07d4a,2016,6,5,Sunday,True,False,,False,
55fb7668-f0a3-4c19-91f6-3c38a9112f5e,2017,3,9,Thursday,False,False,,False,
387ac93c-b618-4b59-be38-f88553b72c4e,2017,3,25,Saturday,True,False,,False,
321a8257-22b2-42b8-9ee9-64777d6ccc4e,2017,3,7,Tuesday,False,False,,False,
14cf6853-f4cb-412d-a004-532d98b30771,2017,2,14,Tuesday,False,False,,False,
bc8447ea-3f67-4fb7-9dce-1f8d72788930,2017,4,16,Sunday,True,False,,False,
08cc76e4-93f8-49d5-bfe8-97f8915781b8,2017,3,26,Sunday,True,False,,False,
b33db298-93c3-4a85-bd22-52d763040905,2017,10,18,Wednesday,False,False,,False,
84fabb9c-2d72-4829-8acb-0499ad299109,2017,4,28,Friday,False,False,,False,
0ae9c211-79b4-4c2a-ad6d-78437359e07b,2017,2,11,Saturday,True,False,,False,
accbce4f-cecf-4998-85df-54ac2a55fa94,2017,4,2,Sunday,True,False,,False,
46f0a51f-7156-4240-8c92-c9a12cc52ccf,2017,4,4,Tuesday,False,False,,False,
24807726-8e4f-4d77-9a5b-74bc30b949fc,2017,3,18,Saturday,True,False,,False,
cdc95234-851c-41fc-9a74-a14069fc26be,2017,8,21,Monday,False,False,,False,
e37b6fae-10c8-418f-bd04-ab414459c3c6,2017,4,18,Tuesday,False,False,,False,
5da21cc1-c7c8-4cde-8457-55e241b8e33a,2017,1,13,Friday,False,False,,False,
594565c7-fcd6-4f33-bffd-74ac5cf72fb5,2017,3,10,Friday,False,False,,False,
56927cab-ea2a-488f-a20c-c52d910bdc4d,2017,10,8,Sunday,True,False,,False,
70416f7e-bfd2-42da-b930-0010fdb89375,2019,1,10,Thursday,False,False,,False,
c9ae365c-89ac-4acb-b8f1-9f95e6dc762c,2019,1,13,Sunday,True,False,,False,
dd4b254a-6560-4b87-b668-6c7bbbef513c,2019,1,11,Friday,False,False,,False,
046a3bba-8df4-4165-a054-2dfeed270ea4,2019,1,7,Monday,False,False,,False,
393fc200-28c4-4dda-9112-8af1237876af,2019,1,14,Monday,False,False,,False,
3fb5f6a6-4ef5-4ec2-9ca0-c3d5c434c4cc,2019,1,3,Thursday,False,False,,False,
f6c0ae65-916a-4efe-bdd0-c95b75b52fef,2019,1,9,Wednesday,False,False,,False,
82ead3a1-e2d9-45e2-b5de-a0742da0bc91,2019,1,8,Tuesday,False,False,,False,
dc1b6c8b-da47-4e9c-a76a-727147ad9997,2015,2,14,Saturday,True,False,,False,
8e121e85-ce51-413e-9817-2c7bc484ce34,2017,9,15,Friday,False,False,,False,
76872b30-f4c7-432e-b687-a9bae6a6d511,2017,10,3,Tuesday,False,False,,False,
2bff2387-9f4b-416e-bccf-a588bfa5c79e,2017,6,13,Tuesday,False,False,,False,
1cc3cb0f-4122-4f55-91d2-bcb705003162,2018,11,21,Wednesday,False,False,,False,
9e8b9920-613b-4e8d-a36b-c32772118bf2,2018,12,24,Monday,False,False,,False,
ee045e59-ceff-4a10-8702-44dd0c45d792,2018,12,17,Monday,False,False,,False,
7b29c91b-c793-4334-8628-bea6e632f482,2019,1,2,Wednesday,False,False,,False,
bc70d76f-33f7-4577-90cb-917d1ef14cf5,2019,1,6,Sunday,True,False,,False,
e4e207cb-66fb-4e6f-b368-1121fa23e65e,2019,1,4,Friday,False,False,,False,
07f93039-43d9-4fe1-88f4-6a2aa275c84a,2018,12,29,Saturday,True,False,,False,
b6561c6d-e9d7-4989-b536-ff911cf1ca80,2018,12,19,Wednesday,False,False,,False,
5c3f4d2f-0016-40ad-96a4-165255a9fa54,2018,9,26,Wednesday,False,False,,False,
51e92ba9-1213-4295-bb0e-c36e76da89d5,2019,1,5,Saturday,True,False,,False,
5c36c582-c5a8-4c3e-b06e-c80df3b618f5,2018,12,20,Thursday,False,False,,False,
8db6d937-e685-4bc9-8a60-1c050cd3c898,2018,12,8,Saturday,True,False,,False,
0cb12b1c-920c-4895-8814-d8a2ea35aabb,2018,9,25,Tuesday,False,False,,False,
0a4f61a1-aa7b-44d8-b88a-4c8d068622a5,2018,12,25,Tuesday,False,True,Christmas Day,True,Christmas Day
03bd8bb5-b7c0-4b92-90a6-c38e2ea77488,2018,12,31,Monday,False,False,,False,
2af86dae-a922-428d-a928-9cb969798dd7,2018,12,1,Saturday,True,False,,False,
eb7f70af-c055-44c2-8b9d-6429fe521911,2018,12,26,Wednesday,False,False,,True,Boxing Day
183c6afd-056b-49f5-89c0-a422ddc4bb08,2018,12,27,Thursday,False,False,,False,
e282c68c-0a7e-43ee-8158-1804979a9954,2018,12,13,Thursday,False,False,,False,
bf993ace-f1d0-4618-a534-fd2ba7e92b25,2018,11,16,Friday,False,False,,False,
b7b19e56-f07f-4d73-bf24-5d21fd87e4c2,2018,12,28,Friday,False,False,,False,
51649b7a-6f17-4846-ad0a-647f148c1e49,2017,8,28,Monday,False,False,,False,
d64e1bb7-c980-4e58-934d-51f70cd21b51,2018,12,22,Saturday,True,False,,False,
4e672134-3ccf-4b77-b18d-dd0fd623ac2b,2018,10,24,Wednesday,False,False,,False,
e693817f-b574-48b2-9b0a-06153cbfa01c,2019,1,1,Tuesday,False,True,New Year's Day,True,New Year's Day
1ef4452a-c79a-467a-b8f6-9f75b6e11b4f,2019,1,15,Tuesday,False,False,,False,
cdd4cd9c-bc1e-437c-9f89-57d741a5ed69,2018,9,12,Wednesday,False,False,,False,
6dd123d6-7c54-4de9-bc5d-cc3b4ef2e0ab,2018,12,14,Friday,False,False,,False,
3195b717-ba77-40bf-a797-e27131bd0b14,2018,12,3,Monday,False,False,,False,
9790a48d-4bb9-46dc-9775-4482c5d2d65a,2018,12,12,Wednesday,False,False,,False,
b49c278f-59c0-4dec-abe3-b8291dfde702,2018,11,1,Thursday,False,False,,False,
f3bed528-c5fc-4e73-a2f9-7c8b9e8910ec,2018,12,21,Friday,False,False,,False,
3b3bb9a2-f668-4221-a1b8-8cfb1e1d6efd,2018,10,21,Sunday,True,False,,False,
fc3b5c51-fa4b-4f3a-8394-4a722fde7804,2018,11,26,Monday,False,False,,False,
5c2ebb82-8a48-42c7-af8c-ff5944bd89e1,2018,10,19,Friday,False,False,,False,
5776f71d-6be5-42bb-9c41-3b49567b065e,2018,10,5,Friday,False,False,,False,
adb1c7cf-d7a5-4c31-a8ff-00429ef5472b,2018,12,6,Thursday,False,False,,False,
7a9d8e4b-eb64-4023-8d7d-b889cb10b262,2018,12,10,Monday,False,False,,False,
e1742b6f-db1b-44af-b0f3-f14c6582aed7,2018,12,30,Sunday,True,False,,False,
121dade5-635f-4810-89ef-0efbf90944e0,2018,12,23,Sunday,True,False,,False,
ac56a543-b751-4e04-8e79-47970b06c50d,2018,9,20,Thursday,False,False,,False,
6c56fe5b-bea8-459d-842b-9b0855890b78,2019,4,28,Sunday,True,False,,False,
70319798-0c71-4190-9c31-0e4b5e9fac8e,2018,9,19,Wednesday,False,False,,False,
2f448f8f-6f7c-4476-a449-8094fef4040c,2018,11,5,Monday,False,False,,False,
137c94c7-d658-4969-b824-70602e4a2947,2017,10,5,Thursday,False,False,,False,
4e46a06c-3c70-4baa-9754-ae8ce6deed6c,2017,10,15,Sunday,True,False,,False,
1f1842e8-0951-429c-9c04-b889fc384803,2018,11,8,Thursday,False,False,,False,
b1543c5c-2b2b-4dbb-aa64-8db7626df3dd,2015,11,23,Monday,False,False,,False,
3cbcbca7-aeb2-41c0-805b-45b2c58aea52,2017,10,6,Friday,False,False,,False,
0e025788-4f4c-4c49-b10c-c0a71f8d6f44,2019,1,16,Wednesday,False,False,,False,
a6e3f8c7-aea8-4cfb-b6d9-76f0af1855bc,2018,12,15,Saturday,True,False,,False,
120839e8-5276-4ba2-8a2e-d3043d502810,2017,3,15,Wednesday,False,False,,False,
82ecc3e8-ca04-41ba-9819-ab6dc81c19c8,2018,9,21,Friday,False,False,,False,
f21a525e-b832-451d-8d60-34d218fbe630,2019,5,1,Wednesday,False,False,,False,
d6cabffe-981e-41d5-b17e-390f5df619a9,2019,4,30,Tuesday,False,False,,False,
c2e63a0b-d8af-4d60-b0d2-af10bbf2dd5e,2019,4,26,Friday,False,False,,False,
3c5668ec-f650-44b8-8f4f-2d433d1750d9,2019,2,25,Monday,False,False,,False,
ebcd27a1-2771-4db6-b54f-33bd96189a15,2019,2,20,Wednesday,False,False,,False,
2585e15b-a29f-46bf-927f-93082f7798da,2019,2,18,Monday,False,True,Washington's Birthday,True,Family Day
c69738ca-be61-432b-8ef5-a191631a1f7b,2019,1,28,Monday,False,False,,False,
0b0773df-bd80-4461-95d4-13565882bc63,2019,2,24,Sunday,True,False,,False,
ac9d7de3-7303-4615-857b-acb05943032a,2019,2,19,Tuesday,False,False,,False,
f2ccd2f8-d5b6-48e4-9904-3e77dfad92e8,2019,2,21,Thursday,False,False,,False,
6bf1bed7-ee56-4b04-b5f0-62934b30ced2,2019,2,26,Tuesday,False,False,,False,
4b6c6740-4a30-4cf0-b0ff-ae26b641f113,2019,2,8,Friday,False,False,,False,
c180a1c4-1a26-4a4c-951b-7ae0a3a0cfba,2019,2,23,Saturday,True,False,,False,
7de1056c-cba1-4d1d-8821-c088825dc83b,2018,11,28,Wednesday,False,False,,False,
5ccf54c4-3d05-4fbc-8532-cfbdc45755fc,2019,2,22,Friday,False,False,,False,
76a7e468-7e43-4905-bf76-c9255d294439,2019,1,31,Thursday,False,False,,False,
0c1e4868-7b60-4e4f-b990-e3d24797779f,2019,1,29,Tuesday,False,False,,False,
973d917a-460e-4aad-a728-66d62e7c30ed,2019,1,27,Sunday,True,False,,False,
b0fd6195-82bd-4d07-80a8-0c4f40dc9735,2018,10,9,Tuesday,False,False,,False,
db00f128-b0d3-4ae9-956d-2b1191c28a35,2019,1,30,Wednesday,False,False,,False,
a523ddc2-4502-4500-8a92-5db398d4883d,2019,4,27,Saturday,True,False,,False,
abfa7242-45fc-4d92-8edb-9d950ce86e4d,2019,4,19,Friday,False,False,,True,Good Friday
54368f54-5592-49e0-9bb4-285a6f477280,2019,4,25,Thursday,False,False,,False,
edf9587b-d5d1-4881-9195-cb35c321dcc2,2019,4,29,Monday,False,False,,False,
f66c46c3-fa40-4ae3-88ec-b8287e201ed3,2019,4,8,Monday,False,False,,False,
060a0d11-f1c2-4dd5-94a9-e46f7e8dcc45,2019,4,17,Wednesday,False,False,,False,
60ebecee-ad9d-44fb-8cfc-cae05d61dc44,2019,4,20,Saturday,True,False,,False,
d000cd78-ec44-4ed3-82cd-27c2a40f59b5,2019,4,14,Sunday,True,False,,False,
94a3c369-9571-4529-a543-8d488f0b7b15,2019,4,12,Friday,False,False,,False,
fd43dd0b-2c45-46f9-8f6d-f5992b6f9d8c,2019,4,1,Monday,False,False,,False,
4b017a75-371a-44db-a0cf-0e1546dacb92,2019,3,20,Wednesday,False,False,,False,
5b4dc160-3d34-411e-8247-3a891c6a1d95,2019,4,23,Tuesday,False,False,,False,
658ebbf2-4f46-4248-ab3e-aab218f2b13c,2019,1,23,Wednesday,False,False,,False,
5f5c9e3e-06cd-4cec-aaaa-0dcbfd1310fa,2019,2,14,Thursday,False,False,,False,
6d7d243d-a547-4043-bf4a-0503648d4b1a,2019,4,24,Wednesday,False,False,,False,
b3a0a6a7-86e8-4573-aace-7332478bfe52,2019,3,7,Thursday,False,False,,False,
6fea097d-07c6-4a4d-8d5e-e7dfa706328c,2019,4,21,Sunday,True,False,,False,
a7c6ae54-88e3-451d-a5b5-317c0cfe7a6b,2019,4,15,Monday,False,False,,False,
0c8897d0-206c-4a5f-a724-a494f852fb97,2019,3,24,Sunday,True,False,,False,
81190db1-432e-4ff2-8c9b-81551a3ca5b0,2019,5,2,Thursday,False,False,,False,
7f9c114c-4628-440a-bed1-5b0d809d6867,2019,2,4,Monday,False,False,,False,
f354d0f6-a875-4ba1-a983-1e86e5b69633,2019,4,22,Monday,False,False,,False,
47d0e010-7537-4083-b216-0b965a52189d,2019,2,16,Saturday,True,False,,False,
0f08f514-6d76-4bb5-a3e6-88fa1a58b4b5,2019,1,25,Friday,False,False,,False,
fa997742-1f17-48d2-8658-22e698fb9b77,2019,2,15,Friday,False,False,,False,
6d331b33-bab2-4b65-bc41-024a4d3b7eaa,2019,1,21,Monday,False,True,"Martin Luther King, Jr. Day",False,
5e9422c4-7862-4ead-8608-8d192517e7dd,2019,1,24,Thursday,False,False,,False,
ec7f491d-1dab-41e1-9e9c-86bf6c80f1ad,2019,2,7,Thursday,False,False,,False,
b416be78-6cdc-4bfb-9b9a-74690bf7f42e,2019,1,26,Saturday,True,False,,False,
a6da03fc-29f8-4872-9deb-5d690985ae9a,2019,2,9,Saturday,True,False,,False,
1cafee62-2699-495c-b152-8a04bd339d5a,2019,2,13,Wednesday,False,False,,False,
4613e22f-9452-4b07-94eb-6af4d472ea6d,2019,6,8,Saturday,True,False,,False,
6b58133e-9fd5-4f5c-9c3d-e92c0d1d6eb5,2019,6,13,Thursday,False,False,,False,
3225760f-facb-41af-9edd-89a5c7a61ad6,2019,6,12,Wednesday,False,False,,False,
d8c6e4e2-c704-4fe5-ae69-14ca3965b143,2019,6,11,Tuesday,False,False,,False,
9454cb03-9b23-414f-ba3d-082223522ac0,2019,2,3,Sunday,True,False,,False,
203da26f-9c7d-4c4d-adf7-ca1e274803d8,2019,6,14,Friday,False,False,,False,
a9e34f81-1af9-46d6-b98f-30c13ec286b2,2019,1,20,Sunday,True,False,,False,
04a272ba-26fb-4d93-a8aa-d0f72339cc7b,2019,6,10,Monday,False,False,,False,
eb0d5a64-d867-4980-a2eb-a1e9b5151308,2019,5,17,Friday,False,False,,False,
2482d451-9ea2-4e57-a950-7919423634a0,2019,2,6,Wednesday,False,False,,False,
7289af12-fc16-4a75-a4b0-68bcc3935a1f,2019,2,11,Monday,False,False,,False,
f1730f26-024b-498e-9f2d-f99e9e8d86f0,2019,1,19,Saturday,True,False,,False,
96ab7928-19a9-4c38-b680-4d5ac532393e,2018,11,20,Tuesday,False,False,,False,
91f4ff35-47d9-4c96-9862-2f2308c621df,2019,4,10,Wednesday,False,False,,False,
d55f319c-cb35-4795-8591-159747bfbfb8,2018,9,1,Saturday,True,False,,False,
2ed84e27-0435-47a9-9d1d-480533fa8c78,2019,4,18,Thursday,False,False,,False,
557f6fc4-f78e-4950-8c60-6b65f21f49cc,2019,3,18,Monday,False,False,,False,
7d6d8b2c-d3ab-4c7b-b4f8-b10e5429bfd4,2019,6,6,Thursday,False,False,,False,
1ff74c39-274f-4ae0-bec7-6e9e0f92f0fa,2019,3,13,Wednesday,False,False,,False,
907e877b-473a-404a-995d-dab8d3cde8f0,2019,3,17,Sunday,True,False,,False,
7ca74049-3388-4d5e-a31b-52f221ca52ef,2019,3,19,Tuesday,False,False,,False,
7aad83c8-712d-4812-9cea-3de981c28390,2019,3,16,Saturday,True,False,,False,
f619865f-c5ee-42e1-801d-23b291563b50,2019,4,5,Friday,False,False,,False,
5d97ce32-d46d-437b-ab65-336c2d4ace8b,2019,6,9,Sunday,True,False,,False,
130f41a7-358a-41ed-8d16-3d17cec59b06,2019,5,10,Friday,False,False,,False,
bb8a5320-edca-4a46-a43d-b0150fcf12d5,2019,6,1,Saturday,True,False,,False,
fcf9dfa9-4150-4929-8295-c77095fc9bf2,2019,6,5,Wednesday,False,False,,False,
d9172c3f-1157-49fa-a438-b8a8a1ec0ddd,2019,3,10,Sunday,True,False,,False,
4fa1f15d-4448-481c-8bf9-4adece506661,2019,3,15,Friday,False,False,,False,
128622ff-d598-4eba-b3c6-f5e645479436,2019,3,6,Wednesday,False,False,,False,
a6b0c63c-230d-4563-8969-04462fa032fd,2019,7,16,Tuesday,False,False,,False,
adf7439e-5c52-4fe2-a4b1-d708a7b8c467,2019,5,25,Saturday,True,False,,False,
66704cef-d425-4ae4-8fae-6cfa448132fc,2019,7,14,Sunday,True,False,,False,
b4cb823c-0473-42d4-809a-ac8326ae3f36,2019,6,25,Tuesday,False,False,,False,
2faf8276-c03a-4aa4-8c5a-516388adf078,2019,7,13,Saturday,True,False,,False,
97183710-a22d-4eb5-aa86-2be60da34a91,2019,7,1,Monday,False,False,,True,Canada Day
9bbdd9d8-c144-4801-8a29-b6541c8975c0,2019,7,12,Friday,False,False,,False,
e3a28b0b-bd46-4a5d-a779-368eb7c5802d,2019,7,15,Monday,False,False,,False,
8f5f3d19-82c5-44ea-8f52-f90ccc1691a2,2019,2,28,Thursday,False,False,,False,
19a9330f-e961-45d3-be34-3e47b1506741,2018,8,8,Wednesday,False,False,,False,
627c3b93-3952-44a5-bcd3-cd67141fe26e,2019,3,11,Monday,False,False,,False,
62296a93-c3df-4846-9a4a-0c2d9fa909d4,2019,3,1,Friday,False,False,,False,
b754e796-a3c9-477d-90de-99504c8c3421,2019,4,4,Thursday,False,False,,False,
e23c8e52-6acd-43b8-88c0-d45a920d9d42,2019,4,6,Saturday,True,False,,False,
dc19905a-f917-477a-b57f-769054482e1b,2019,4,11,Thursday,False,False,,False,
540e1027-1a4d-4a0e-8363-9a66dec9c36f,2019,3,23,Saturday,True,False,,False,
4999c063-21df-4109-b375-330a26202162,2019,5,30,Thursday,False,False,,False,
6e9b03a4-e2eb-4542-8e29-19078cc04e3b,2019,5,6,Monday,False,False,,False,
24268fe5-eca3-4fa2-93ce-9c0baaa483f8,2019,5,5,Sunday,True,False,,False,
9ad23849-3824-4c11-b718-5cf2eb72eaf6,2019,5,20,Monday,False,False,,True,Victoria Day
735ca0a4-d2b7-4237-a283-702d5eaa650a,2019,6,7,Friday,False,False,,False,
8e157b08-07b1-46b7-8b5d-8402c4a89e6b,2019,3,8,Friday,False,False,,False,
e0fe1577-0857-4703-88c2-3342fcfacf68,2019,3,14,Thursday,False,False,,False,
98e03d25-e173-4df2-bd02-52a54bfe49c5,2019,3,9,Saturday,True,False,,False,
0d3d5033-99dc-4268-8ce9-0d997e902642,2019,3,12,Tuesday,False,False,,False,
a8204b93-a7a7-4317-8646-3fdcef0183de,2019,4,3,Wednesday,False,False,,False,
0ef61a09-8dd7-4744-8c6d-999b84c0c0e2,2019,4,7,Sunday,True,False,,False,
49307d54-0f49-40e7-a073-12ff4e5b7c2f,2019,4,9,Tuesday,False,False,,False,
58367898-4352-43a1-ad4d-5fce36ac5a8b,2019,3,26,Tuesday,False,False,,False,
5ea19759-94b0-4f51-8936-b3f9da7c672a,2019,3,28,Thursday,False,False,,False,
a181ab5d-f759-4574-8664-a458262a5291,2019,3,29,Friday,False,False,,False,
636a0115-b868-4e73-b48b-fde0c6a0efc6,2019,3,25,Monday,False,False,,False,
6a8f6c3d-0442-412c-9dac-90ab5fe6c80a,2019,3,27,Wednesday,False,False,,False,
d9520540-95a4-44ca-82d7-d14cd35a6aef,2019,7,6,Saturday,True,False,,False,
7bd16304-83f3-4606-a0ec-464b12480a14,2019,7,17,Wednesday,False,False,,False,
007c7bde-a3cb-427e-bf2a-2b4c7b24dd99,2019,7,10,Wednesday,False,False,,False,
c4925f29-114a-4e86-b687-dd02896d3ced,2019,7,9,Tuesday,False,False,,False,
a6206cfe-8c1f-43c4-93be-8cbd6cc61f7d,2019,7,11,Thursday,False,False,,False,
7f243d09-6300-4f76-a3f1-5f8c468e7fe4,2019,4,2,Tuesday,False,False,,False,
d3023ed8-9fa4-45e2-82b2-19e68063271d,2017,1,26,Thursday,False,False,,False,
f5a5dba2-8e63-4500-8c1a-2c0e4210eb0c,2019,5,14,Tuesday,False,False,,False,
8e1572e5-d7b3-4072-95d7-07f2c96d7b60,2019,3,4,Monday,False,False,,False,
8f1fbe02-be56-460a-afa8-bca48f1a3b66,2016,4,1,Friday,False,False,,False,
3e211ee8-3ae7-4b18-82c2-656423102e93,2015,11,3,Tuesday,False,False,,False,
f8ce12c4-beba-4b82-8c91-5a78ef963bc5,2016,7,11,Monday,False,False,,False,
2444f4ec-3cdd-40a0-ac75-4d809b3dd2a9,2019,5,18,Saturday,True,False,,False,
4c8ac534-ef13-4486-bd30-58ccd171f52c,2019,5,16,Thursday,False,False,,False,
e4c8729f-b75a-4dec-b17a-380791378f8f,2019,5,19,Sunday,True,False,,False,
60fbd7ae-73cc-49dc-b084-c93f42352cbc,2019,2,17,Sunday,True,False,,False,
ec0dd789-9bcf-4477-bc24-8aff1b0f7d03,2019,5,15,Wednesday,False,False,,False,
95887d72-854c-4044-b016-73e82cbc0eb8,2019,8,5,Monday,False,False,,True,British Columbia Day
babdd8c6-0c83-4427-8c08-4971e882129f,2019,8,4,Sunday,True,False,,False,
b67213ad-3967-4b90-8e96-75cc51a140ee,2019,8,2,Friday,False,False,,False,
154ab094-b785-46cf-9bee-b4bfd9802338,2019,8,6,Tuesday,False,False,,False,
ac04c438-9b5a-445c-99ba-2c481a32d3ce,2019,8,1,Thursday,False,False,,False,
16c96924-e7c7-4c9c-b1fe-11df19084285,2019,7,31,Wednesday,False,False,,False,
d0bc4631-4bd6-4c3d-84ee-8ec35fe52180,2019,7,29,Monday,False,False,,False,
09d2dde5-b06e-4dfe-8552-749d975a49a9,2019,7,20,Saturday,True,False,,False,
44293d8f-f7e5-4aad-8d58-56c7adb77b5f,2019,7,27,Saturday,True,False,,False,
a0b89131-5152-4be5-9b56-a19faa7c2b7b,2019,2,1,Friday,False,False,,False,
614dfde4-0f1d-40bc-b52e-77a8e701be8c,2019,6,18,Tuesday,False,False,,False,
fbb5bbed-5708-4e92-8877-67592e5ce903,2019,7,28,Sunday,True,False,,False,
17a991a1-93ee-47c6-8ee6-a7d7eee99a93,2019,8,3,Saturday,True,False,,False,
6e88948b-29b6-4c81-a5b4-156d4b77d7d7,2019,7,19,Friday,False,False,,False,
edfd4e9d-2303-4155-9bdd-0e03ec51daf8,2019,7,24,Wednesday,False,False,,False,
29fb2853-eec4-4062-b127-aa18bc847c19,2019,7,18,Thursday,False,False,,False,
223dbb76-51ce-4a9b-a6f0-f4b8130213cf,2019,2,2,Saturday,True,False,,False,
9f5df77d-bdca-4e09-8ddb-010c78141c5c,2018,11,29,Thursday,False,False,,False,
1a4085db-cf89-4308-8f0c-6c4f15fc7517,2019,5,13,Monday,False,False,,False,
27175ffd-a2a2-4e70-ad34-8d49ad7e5591,2019,5,11,Saturday,True,False,,False,
2ffe073d-0a3d-4e06-b864-7023a92abf2f,2019,8,11,Sunday,True,False,,False,
8f311621-66de-4f7f-8476-7e8a85fd3ae4,2019,8,9,Friday,False,False,,False,
8a68dd91-d06d-4930-8b16-965ec172d9aa,2019,8,10,Saturday,True,False,,False,
f11afc9a-3c1d-406c-acb9-1221660ddaf8,2019,8,12,Monday,False,False,,False,
63b4c7dd-8e1f-4a7f-b515-e95138fb3f12,2019,8,8,Thursday,False,False,,False,
122a92cd-f991-476e-811b-e62ac358a420,2019,7,2,Tuesday,False,False,,False,
9c0da0a4-46a8-4644-b261-33f90c781134,2018,11,27,Tuesday,False,False,,False,
8f7290e2-c9ee-47f4-88ea-6f121ad7d713,2019,8,7,Wednesday,False,False,,False,
a7c0c27d-5255-4069-adc6-e61c66400bea,2019,7,30,Tuesday,False,False,,False,
23747270-7980-49b6-9aab-0606f95c07e1,2019,7,4,Thursday,False,True,Independence Day,False,
10ac8544-a525-4b74-81b7-b34d29704f02,2018,8,20,Monday,False,False,,False,
02d6ec45-6c7d-4a05-82e0-cd2b2c65fc21,2019,3,2,Saturday,True,False,,False,
4284ae7f-2835-43c1-909c-4bb6322660ee,2019,2,5,Tuesday,False,False,,False,
162d6690-1f0b-4436-8237-5a389b2f87b7,2019,3,3,Sunday,True,False,,False,
74a315df-cad6-4919-b0e8-bafc77250db6,2019,5,3,Friday,False,False,,False,
3f895a6c-47da-49c6-8f17-baa1049a58b6,2018,10,25,Thursday,False,False,,False,
b3211cf5-c7a9-45d0-b3de-601918419a21,2018,12,18,Tuesday,False,False,,False,
1af4fa77-b74f-48f1-bf4f-4320300159be,2018,11,19,Monday,False,False,,False,
0e6e2151-23c5-4f9c-be3e-d20414be6a1e,2019,2,27,Wednesday,False,False,,False,
6b6c8176-8018-4493-89dc-37eef5562c31,2015,9,12,Saturday,True,False,,False,
6f2f759a-0e1c-490c-8529-a46e256a7ba7,2018,9,7,Friday,False,False,,False,
6a90dee8-1130-4229-8baf-6da4662e9882,2018,12,7,Friday,False,False,,False,
23170777-59ca-4c55-81c8-faa238384756,2018,11,10,Saturday,True,False,,False,
5a0d8045-8418-46ca-a701-7f315fe2d7fc,2018,9,13,Thursday,False,False,,False,
837ff7b0-dc86-4efd-b3d7-aff294d2cc6c,2019,7,25,Thursday,False,False,,False,
95368695-8d4d-46ce-8650-f758d70b7c2e,2018,11,25,Sunday,True,False,,False,
df0f51c8-37ae-4198-97f1-3703c24667ab,2018,12,2,Sunday,True,False,,False,
be8b6161-a308-487e-b634-3ac56b09a874,2019,5,4,Saturday,True,False,,False,
fcea943c-5a7c-46c6-ab38-ac1d0868d499,2019,5,9,Thursday,False,False,,False,
91f5fb90-c209-4dab-b3c5-6e5586664816,2018,10,29,Monday,False,False,,False,
d02c525e-3a0d-4c3d-a7b7-d0fb42424d65,2017,4,12,Wednesday,False,False,,False,
6d7b97d5-5b76-447b-8e70-14fa6d35f436,2018,12,4,Tuesday,False,False,,False,
9a979488-7a2a-4a0f-8efb-15dcc46ff99d,2019,5,7,Tuesday,False,False,,False,
