date_key,year,month,day,day_of_week,is_weekend,is_holiday,holiday_name
fa5be413-c1a6-4c47-8f97-830ebfea3916,2019,3,7,Thursday,False,False,
ada61889-49ce-43d5-a846-1b7fbdf56f33,2019,8,27,Tuesday,False,False,
ffd7c0b2-3816-4b5e-8f6f-a1bea53e55f0,2017,11,14,Tuesday,False,False,
f1f6c96a-6a7e-4ed3-be02-a622eca95f94,2018,3,2,Friday,False,False,
f4137868-f90f-4200-9442-32f49ed24eb3,2015,2,4,Wednesday,False,False,
173b3a67-4d4e-44d2-a65a-63a58c4c1aac,2016,2,16,Tuesday,False,False,
0418d5c4-d681-41fe-ba2a-812c255722d9,2015,3,24,Tuesday,False,False,
4afc9110-a7f8-475d-9503-3bb4c2678ddb,2015,7,3,Friday,False,False,
01a75aaf-a543-4c99-8112-b707f287e107,2018,6,16,Saturday,True,False,
d0a4f428-a017-4bb6-9b2c-03f1096b5577,2016,9,17,Saturday,True,False,
7ff16844-7909-4346-a2ac-a4df2d0df993,2017,8,24,Thursday,False,False,
deebc5db-d54d-4c4c-a06a-9b42ec27e3bf,2015,2,13,Friday,False,False,
4bfa80df-229c-4df9-ad8b-8373ca7a113a,2016,6,12,Sunday,True,False,
0ecf45a9-45f9-4ca8-89b7-68a5dbbdc09b,2016,7,6,Wednesday,False,False,
6495f740-153a-4e69-b1f9-910a224d4a9b,2016,7,13,Wednesday,False,False,
5ae3ae60-b489-4b09-820f-308aab32f3dd,2016,8,10,Wednesday,False,False,
f59fa7c7-d352-4f40-a605-00bb6359e834,2016,9,4,Sunday,True,False,
87ceea87-fd77-4556-93bc-5346986567bf,2017,5,9,Tuesday,False,False,
07330a45-1eb3-44bd-affc-48d61de39970,2020,1,1,Wednesday,False,True,New Year's Day
fa578db7-dd86-400a-bfd7-8cd1c738a159,2017,4,29,Saturday,True,False,
7f0e4083-f81c-4b50-bc92-7d39ca507c68,2017,9,3,Sunday,True,False,
cd31fadd-e6c2-4055-b9c3-ada44111cefa,2015,5,23,Saturday,True,False,
ebc9b2b9-b668-4943-936d-b27fe74e8d32,2015,6,25,Thursday,False,False,
b2e187c0-79bb-437f-a0db-d4537c93c021,2015,9,1,Tuesday,False,False,
a7a5c472-4be0-4c58-8de2-6a4733df29ad,2015,12,5,Saturday,True,False,
5f5b4ab2-6790-4fe0-88e1-37067017a8d9,2018,12,12,Wednesday,False,False,
eaf38299-3e49-413b-8336-3a42816bdb48,2017,5,31,Wednesday,False,False,
1f5b7d59-05a1-4f51-bff1-8eaef69d68a8,2016,9,22,Thursday,False,False,
e172d769-d632-48fe-9d25-49b8892011dd,2019,6,9,Sunday,True,False,
b695244a-f4fe-4657-b259-5dd20d97f0b7,2017,12,12,Tuesday,False,False,
b04a4515-2216-4e1c-844a-23b6e5fd509e,2019,1,6,Sunday,True,False,
5832db1c-c1ca-4264-9f9c-52678ae280de,2017,3,28,Tuesday,False,False,
7b901145-a663-4e39-aa95-a1e378fb86e8,2017,7,31,Monday,False,False,
d2837c24-1131-44f5-a7dc-d8b478ef4058,2018,4,9,Monday,False,False,
23936b2c-2235-4900-a3fb-6559734a8080,2019,7,21,Sunday,True,False,
d5eedfca-e04f-426b-8297-ad5ce0cad253,2016,9,15,Thursday,False,False,
c2b1176a-e094-4d21-95f0-b4e0a5b6ec90,2019,6,10,Monday,False,False,
3536ab4d-cb4d-45a6-9d7f-ced6aa5f2006,2016,3,6,Sunday,True,False,
6c7f19a4-71b3-4d69-bb9e-f471e933f853,2019,12,16,Monday,False,False,
8f6e9b20-052d-4357-baf7-e3c5ed069cad,2017,8,10,Thursday,False,False,
52971fa0-4436-445f-98e7-0af9011601e9,2019,4,7,Sunday,True,False,
7b8f428c-9e8e-4b8e-81f9-07c929f2f126,2018,10,2,Tuesday,False,False,
7c5642ad-d33f-43aa-8cbf-92e67e05e859,2016,8,11,Thursday,False,False,
b308813e-fef1-4c89-b810-8b6c196b6199,2018,2,17,Saturday,True,False,
1481c00d-f704-4b69-a841-7059b615687a,2019,4,10,Wednesday,False,False,
7397988e-9131-4d39-bba9-b2f95d4e7e46,2015,1,6,Tuesday,False,False,
eda96841-ae59-4f04-8af1-48b0a7fcf7d0,2015,6,17,Wednesday,False,False,
531879aa-27da-4a63-91b1-b2de40da8f1a,2019,10,19,Saturday,True,False,
6780b491-348c-4c09-a832-85059fcdc31e,2019,11,14,Thursday,False,False,
21ef9ec9-adc0-48e1-b1a3-1e4b4247e98c,2019,11,22,Friday,False,False,
db147d59-f8c6-4e73-b46d-6ffba3dbbc23,2018,5,16,Wednesday,False,False,
0b8edc7d-1a51-4640-a442-41231c549506,2017,2,10,Friday,False,False,
ea353571-2a7b-4553-bb90-6945d615c060,2017,2,23,Thursday,False,False,
7defa450-e177-47c9-85f8-24b4cdf8bdbd,2019,8,3,Saturday,True,False,
42d0d392-353f-4c4e-ae44-c5b7c2dca995,2015,2,17,Tuesday,False,False,
3548cddf-9aa5-45aa-b1dd-1e065c7e9ca6,2017,11,17,Friday,False,False,
ca4b4310-6355-46ce-8dba-f0a576a25409,2018,3,17,Saturday,True,False,
195da72f-4bac-4bad-98f9-1f40ddfab789,2016,10,23,Sunday,True,False,
e18d824a-b2b7-467d-b4d8-dbafd96ae87e,2019,12,28,Saturday,True,False,
ebc9d708-b3cf-4b11-8d12-6967050865c9,2019,4,24,Wednesday,False,False,
201db7d6-6ab7-4e44-a4e4-d1d03ee52624,2017,3,23,Thursday,False,False,
422c91fb-9bb7-4407-afaf-2245cb8960f4,2018,6,3,Sunday,True,False,
e22bda0e-8a9c-4e24-9501-8beed239b1b3,2020,2,12,Wednesday,False,False,
6babdb25-6b43-471b-9a0f-d5de010ab236,2018,1,20,Saturday,True,False,
56a3422c-8e9f-44e2-a98b-2ddf5f00ac95,2018,2,28,Wednesday,False,False,
cbc82dc7-479f-42f7-ae47-6f1f93355046,2018,12,15,Saturday,True,False,
935523d8-e160-4c94-93e1-3f0570c9d67b,2019,4,12,Friday,False,False,
ef79662a-704c-48e6-a267-3b2fd28b6559,2016,5,18,Wednesday,False,False,
d1d43d5b-8e74-4113-a5f0-18a7f3c21ddd,2016,10,9,Sunday,True,False,
b590c071-c19c-4aae-80d9-85dc6d188f92,2015,1,15,Thursday,False,False,
ee384e8e-2b01-4d90-b176-e23a837eb99b,2015,10,15,Thursday,False,False,
a187e5fe-ea2d-4dbd-bf42-08d328fd9ebc,2016,5,8,Sunday,True,False,
70b95c6c-153d-4d8e-a754-3a494dd586c9,2016,10,5,Wednesday,False,False,
0aa3eb7c-ef47-4cb3-86d6-71bba76193d0,2017,3,25,Saturday,True,False,
42e5717a-abf7-457a-82ef-b27cfa25c507,2019,11,7,Thursday,False,False,
d25d2d0f-df06-44fa-963a-c8b39372c3fe,2016,6,10,Friday,False,False,
dab4a864-cf3f-4c32-b9fe-a96b7b0d0553,2016,6,17,Friday,False,False,
6d08512d-1942-4c49-bb41-51be14121613,2017,5,17,Wednesday,False,False,
2fb76ef4-07f2-4fe4-8bf6-023d0e424659,2016,8,23,Tuesday,False,False,
7a1f35d7-8978-4b5b-ab1c-aa0b6eb8e784,2017,4,19,Wednesday,False,False,
5260e501-3915-49a7-925f-34accd5feabe,2017,7,3,Monday,False,True,Canada Day (Observed)
650d712a-5798-4b54-9389-99bf3d95efd6,2017,11,3,Friday,False,False,
e11bd226-9035-4c98-bb21-5101a07bb3bc,2018,2,8,Thursday,False,False,
fc2a8e46-268e-4376-8cfa-309a4c075d2d,2018,2,23,Friday,False,False,
4cf66a2d-68fa-47a7-abae-e33252fce78d,2018,3,1,Thursday,False,False,
b3504ce7-888f-480b-88a3-3b206458a618,2015,4,19,Sunday,True,False,
17c53c94-df53-45a2-9f84-273a8027f695,2015,5,6,Wednesday,False,False,
79d0c22f-bbb2-4acf-96f8-9788125ca863,2015,8,23,Sunday,True,False,
e7008ebb-0f0b-472e-b42c-11706ee4f9e1,2015,9,15,Tuesday,False,False,
ae43732b-56e1-40b1-b0ad-af915d4d76f3,2016,2,5,Friday,False,False,
5317d7cf-70a0-4b50-9699-5e912b3eb3d4,2016,2,6,Saturday,True,False,
dfd7a02b-6005-4509-a52b-743b05d3b080,2016,3,23,Wednesday,False,False,
4ab9aa44-46a1-4950-8785-4053cfb7dd20,2016,5,7,Saturday,True,False,
104af483-0c90-4aac-a726-d85e6bae96ba,2016,10,20,Thursday,False,False,
f14a8be0-aada-4d16-af22-1d2abe8f19b8,2019,12,26,Thursday,False,True,Boxing Day
5d182de7-6414-4d54-80a1-8a0e0b674b86,2019,1,16,Wednesday,False,False,
bdfaa3e6-5aa3-4a41-9daa-53e7eb19c540,2016,7,19,Tuesday,False,False,
53063187-f642-4898-b9f9-ec4bdeb261d9,2019,5,17,Friday,False,False,
68109f61-ec50-4957-ab4c-1dbc72af7c63,2018,12,2,Sunday,True,False,
e44d77b0-6860-40d5-81fa-0db41c64db73,2018,12,4,Tuesday,False,False,
a5e86340-fbad-4660-910a-1b82bf414bfe,2017,4,20,Thursday,False,False,
84679ffd-1984-4051-bcf7-42694168d3a4,2016,11,14,Monday,False,False,
46705670-8678-46a7-8e8d-a955b1caed14,2019,3,16,Saturday,True,False,
7607306b-ea5d-4cc1-ac8b-9f4ba8db1d3a,2016,5,20,Friday,False,False,
69aad0cb-4483-4053-864e-13e2d06ad04c,2017,4,24,Monday,False,False,
e0eb26f5-348a-49a1-84db-6f264ccfdde4,2017,9,20,Wednesday,False,False,
5ef74e11-aa47-45ae-bf09-f069828c3d56,2017,10,16,Monday,False,False,
27be2106-97cc-4a0e-8c0c-17574e231a9b,2015,2,25,Wednesday,False,False,
c43bb559-24e9-42c5-a37a-ae0dc5de9d33,2017,12,11,Monday,False,False,
9a49dd9d-27b0-4d6d-a136-71f21b2b6193,2020,1,16,Thursday,False,False,
c97fe666-d976-4351-939c-74dd1f7e68e2,2017,10,29,Sunday,True,False,
0e1e3827-2f1e-43ab-8f7f-bd9fc82f5a8c,2015,8,10,Monday,False,False,
40657a9a-bb3d-43f2-ad48-702eacb265bf,2016,6,20,Monday,False,False,
f07aaf7a-b691-47c7-b2c5-47988930100a,2019,7,8,Monday,False,False,
453f1bf0-e044-4a56-9b45-e99dea34c25c,2016,6,26,Sunday,True,False,
4e1b8f46-60cf-4c35-9227-d726a8649d66,2016,3,22,Tuesday,False,False,
95fece76-5b7f-4749-bba5-d5780c30be71,2019,12,18,Wednesday,False,False,
03cd84ab-0635-4b9b-bca6-6ce60f6237bc,2019,3,19,Tuesday,False,False,
0e49ea4e-78fa-426b-aa55-c835d2b55218,2017,6,27,Tuesday,False,False,
fe14adb6-cf95-4793-b63a-468791e5247e,2017,10,10,Tuesday,False,False,
3fe0ff5d-6a9a-44c9-8289-3670514922e0,2017,11,8,Wednesday,False,False,
4bd12111-7ff7-47d3-8569-17bedf89312f,2015,7,11,Saturday,True,False,
793e9a04-d7a8-458a-9746-00f7fce19481,2016,5,22,Sunday,True,False,
dc47e7c5-1c7c-4865-b748-ed51db8deabd,2016,7,17,Sunday,True,False,
d4806a9d-054d-4122-90e0-4f4ef1ac2726,2019,6,21,Friday,False,False,
447a5d3c-e863-414c-a8b6-181fbab35fd4,2019,6,23,Sunday,True,False,
e9f064df-9d8b-4f49-8b45-6d56ded0e194,2019,9,26,Thursday,False,False,
2f18025b-bcaa-44fa-9fa7-f7c5c8087459,2019,10,18,Friday,False,False,
89b52300-9e07-4ca8-a915-5484f1dc2217,2019,11,1,Friday,False,False,
e5687317-b196-44c9-8742-7e5960c8e979,2019,11,17,Sunday,True,False,
081a8b7a-eadd-4a30-b98e-be34cd69a76d,2020,1,12,Sunday,True,False,
33a062d7-e437-44d3-bfb6-47a13aae13cd,2020,1,22,Wednesday,False,False,
bda348c3-71f1-4dde-b54f-53af09229fa5,2018,8,30,Thursday,False,False,
3df23b4d-ce55-4927-8c51-d972e08d1b43,2019,8,5,Monday,False,True,British Columbia Day
d93d0b08-d5ee-4f75-923c-3c0882f4eb54,2017,8,21,Monday,False,False,
7f074526-c912-4498-ba14-56d3718239ee,2017,9,7,Thursday,False,False,
ae6a07cd-77a0-48fe-b523-2b77a0336c23,2015,12,28,Monday,False,True,Boxing Day (Observed)
c71d6b06-d082-4823-89a3-5897dd8c3ad2,2020,1,3,Friday,False,False,
83f078ed-248c-4b7d-b8a4-6c535c7db083,2016,12,14,Wednesday,False,False,
889b334e-90ab-4a5d-b394-29d1c2bff98e,2017,7,11,Tuesday,False,False,
fffec65f-b001-43ae-9280-46adb724a2e2,2015,10,7,Wednesday,False,False,
d042e1b6-0436-4269-a92c-f82fefbf9d9b,2019,11,4,Monday,False,False,
0a6b77e4-6d6b-4af8-9126-d3f4a3c5813c,2019,11,15,Friday,False,False,
99950766-9f20-460a-844b-c752bd1a58e2,2018,11,13,Tuesday,False,False,
33989a6a-89fe-4442-aba5-8d472af205b1,2018,12,21,Friday,False,False,
7d1548b1-49f7-4c1b-a431-f016ceb98573,2015,9,27,Sunday,True,False,
e65a4c9d-c4c8-48dc-9569-3cef3a724ad6,2015,9,22,Tuesday,False,False,
087bf49a-7410-4c31-9c9f-019800c0f8bd,2018,1,5,Friday,False,False,
b31807f5-f0ae-4eab-af74-93c94d2b47e0,2016,4,15,Friday,False,False,
1ce9a044-6444-43f0-9907-001ef11d34e8,2018,4,16,Monday,False,False,
7d1609c6-b891-476c-b04f-f279b56d8cf3,2019,9,15,Sunday,True,False,
9640e265-e4b0-4fb9-a02b-6b9d3a98a1c1,2017,12,20,Wednesday,False,False,
00fc2a33-04ce-4e11-bef8-eacdd2e0660c,2018,9,28,Friday,False,False,
6feba562-8721-4ee8-8646-7ddf96be33a7,2016,6,13,Monday,False,False,
576aa479-eece-44b5-a208-3301dd0d069d,2015,4,29,Wednesday,False,False,
2dcb2e79-bca7-4052-a1b3-533a44662798,2016,1,22,Friday,False,False,
cc468017-eb1f-4dc7-aa61-1ad520b55627,2018,9,20,Thursday,False,False,
2e074c4f-c3e5-46c1-a865-9324cc39cddc,2016,9,26,Monday,False,False,
5a8c9462-9d8d-40ef-834d-689c3c201b65,2018,12,30,Sunday,True,False,
ff60fcc5-3b13-47ea-859b-a5096b5c020c,2015,9,24,Thursday,False,False,
4d224680-95f8-453b-bb08-ec4d449b5f05,2016,8,31,Wednesday,False,False,
c9aa3909-b31d-4043-b947-509854dbfe23,2020,1,7,Tuesday,False,False,
bb9bb278-4c8c-45d6-aea2-7d7a1142317f,2016,2,9,Tuesday,False,False,
1b654501-865a-42dd-a831-93f1748c62d8,2019,4,17,Wednesday,False,False,
bae629d6-beac-494c-bd45-97e34765f283,2015,3,21,Saturday,True,False,
7703b160-8fd6-4438-b088-485e68abb5a1,2015,3,27,Friday,False,False,
5c6254d0-6985-4602-83a4-ef0dac653e09,2016,7,10,Sunday,True,False,
78b076f5-356b-46d7-96d3-bf8c4edc1b79,2016,12,3,Saturday,True,False,
2bbdcf14-1c30-4797-8f31-fb8449cbaa99,2015,5,4,Monday,False,False,
b4417e41-9988-44b5-94b8-bded07da2d71,2018,2,27,Tuesday,False,False,
b52f9eb4-c9ce-49a2-afd4-f43c6b6d30b7,2017,11,13,Monday,False,False,
694f9e57-e8c6-4378-ac1c-b0da6a931f78,2015,7,5,Sunday,True,False,
5196c107-198d-4f9f-950e-18d7f33f6a11,2019,1,2,Wednesday,False,False,
db66f11d-5b19-4ace-a50e-8c010be6af3f,2016,11,20,Sunday,True,False,
8577b040-e84c-4ff2-b275-729f4c677d2d,2016,8,29,Monday,False,False,
503a0b7c-3180-4d82-8342-f46e13350478,2019,12,22,Sunday,True,False,
1fe50be3-8851-4c46-87f3-8012918b5d4c,2016,10,30,Sunday,True,False,
6be56809-f3ca-445d-815a-33adb8f5c307,2017,8,11,Friday,False,False,
e9c0c891-da52-41ed-9302-a37630e6bb58,2018,9,9,Sunday,True,False,
b408d3ab-9f9d-408b-b79e-3a99b237391e,2015,12,30,Wednesday,False,False,
e9c0feed-753b-4a8d-a067-28e35a35da5d,2016,9,5,Monday,False,True,Labour Day
33e7ba2d-9a6f-4af4-9364-9f663354f97b,2017,6,1,Thursday,False,False,
c2e47eaa-a60e-4160-8f2b-71b6572bd537,2017,10,31,Tuesday,False,False,
e3292c9b-8a62-41fc-809e-d66dc065bc9c,2017,7,19,Wednesday,False,False,
c0f82859-68aa-450a-9e60-54469f07d576,2018,1,10,Wednesday,False,False,
cdb82854-627a-4e93-bb96-f9eff707477f,2018,6,25,Monday,False,False,
b11b0919-00cf-4c78-ae10-1278dfc29f46,2018,11,6,Tuesday,False,False,
60e418cd-c75f-41b5-bdd1-49b2eb834726,2016,3,25,Friday,False,True,Good Friday
aba543a1-adc4-4609-93c7-813795e975c6,2015,8,24,Monday,False,False,
c054d93c-c726-4c49-a7bc-e550d00ac602,2016,4,1,Friday,False,False,
bf7d9687-f926-4438-af3f-5f535826c1a5,2019,8,30,Friday,False,False,
008aa2ce-3b96-435e-95de-00daec87aa05,2018,1,25,Thursday,False,False,
f9bf4339-905c-493b-8140-e954b2a44666,2017,3,1,Wednesday,False,False,
d9bb86fd-5a28-4ca4-b02d-e5eda8bdd88a,2020,1,25,Saturday,True,False,
c161e68e-8ad6-4cc2-aa9f-7142eadd686b,2016,7,5,Tuesday,False,False,
aaf8fd31-4d4d-4597-babf-e1e22e082f2e,2018,3,14,Wednesday,False,False,
029d6638-3f8e-42d5-bd50-3cec41d37014,2019,2,24,Sunday,True,False,
6b75cf58-ba11-4314-a030-1004cba551ea,2017,11,7,Tuesday,False,False,
6a55fa52-346b-4b5f-a703-2a321370f534,2018,5,1,Tuesday,False,False,
5d84dadc-05ce-4a25-a0d0-381f0386c038,2019,6,5,Wednesday,False,False,
649a08d2-5084-4d60-8222-8c7620e4b5d4,2017,4,13,Thursday,False,False,
53cc7b51-13b0-497f-8260-03cd639f82dc,2017,10,1,Sunday,True,False,
b19e1f25-3df9-4ad1-bc74-2ffe299eee93,2019,1,22,Tuesday,False,False,
d2408369-7361-448a-9666-68d284d36bb9,2015,1,21,Wednesday,False,False,
cc875720-797b-4a33-80ce-175cb6949a16,2018,12,13,Thursday,False,False,
de2abd63-92f1-413e-a001-802ee80c3592,2016,8,2,Tuesday,False,False,
87188c06-57e3-4850-a12f-9cb8342a9ac2,2016,8,16,Tuesday,False,False,
4b98670b-b85c-4816-8663-e0e399c66276,2016,8,20,Saturday,True,False,
d6e5d754-6b3f-4f6d-9358-bf24bb9e4f6f,2015,4,30,Thursday,False,False,
bb0076d3-fcec-490b-a77a-644c42b6c0ce,2016,3,31,Thursday,False,False,
4d5355fa-a2e5-497c-9bee-6bdb268c18f5,2016,9,14,Wednesday,False,False,
e4d6abba-64fe-4057-8a3e-3836b899e290,2017,5,4,Thursday,False,False,
88f5a113-88d9-4f85-97f4-7b89c65f7ff9,2016,3,29,Tuesday,False,False,
510b836f-d0d3-4ff3-bdcf-a19d5b256b71,2016,4,4,Monday,False,False,
dedbf109-3a49-4428-b3c4-f118ebb3c328,2016,9,1,Thursday,False,False,
95f3dc2b-4ddd-4542-bb38-a362b4351221,2016,4,24,Sunday,True,False,
0e7db955-70af-437b-9c67-06e49cc6a858,2019,12,10,Tuesday,False,False,
6cbbb52c-7bc9-4f6a-b15c-804ef2bd95b5,2016,6,30,Thursday,False,False,
50c7692a-7c0f-4c11-bb5c-db48c332c2af,2016,7,11,Monday,False,False,
8908e8a1-4148-4627-89bb-c98101bb3e4c,2016,4,22,Friday,False,False,
e5c98a68-add6-4e5e-8ebf-fc0f6293c075,2016,5,30,Monday,False,False,
acce73d8-3b78-4cea-9880-6f5a1586dac2,2018,6,6,Wednesday,False,False,
7ee837b8-f140-4d03-a921-42fc766555c2,2016,4,29,Friday,False,False,
58e4183e-e801-4fb5-980b-bc2bd76a94a3,2015,7,12,Sunday,True,False,
564e2566-a51c-4e7e-8780-92f22116bb40,2016,3,11,Friday,False,False,
73617a0c-01eb-4ac0-8f09-dfb007650001,2019,12,27,Friday,False,False,
117e63ad-c3ad-4e3b-a55f-b7fc8c85d134,2018,4,19,Thursday,False,False,
7e9d4ecb-e0c2-4981-9aaf-8575d25f71cd,2018,7,25,Wednesday,False,False,
6c03a431-992e-433c-9957-cc8580f5931a,2017,2,15,Wednesday,False,False,
4cc1bae8-97f6-4f2f-90bd-6c98b96bec50,2016,7,7,Thursday,False,False,
2bda0b66-f754-44f5-9964-e50de2b71ea7,2019,10,9,Wednesday,False,False,
374fb866-945d-4732-95e9-4578200d0513,2018,3,30,Friday,False,True,Good Friday
d8e11e6a-b106-41c0-a6d9-08dc4a90050d,2015,3,12,Thursday,False,False,
6a9ba75a-9366-4d77-acfa-4cc5bfcee3f6,2016,8,9,Tuesday,False,False,
97595630-f5fb-43ec-8480-4df9630c7844,2017,9,5,Tuesday,False,False,
3cad9863-88b2-4a50-bc25-a5a2f06b3db2,2016,11,7,Monday,False,False,
7193ee8d-ba5c-4e3d-bdf1-5ad17ecf443c,2018,3,9,Friday,False,False,
7835d404-cff8-4337-99b9-016f269a7ea2,2019,11,12,Tuesday,False,False,
faa938cd-9e41-42cb-adc2-4af9e728dbd8,2015,5,7,Thursday,False,False,
9e3bb7a0-240f-4c9e-9a71-310e91cc6e64,2016,1,26,Tuesday,False,False,
b2ae52aa-41f3-457f-ab3c-1c060922da54,2016,3,3,Thursday,False,False,
b207bc88-654f-4d68-8b08-23a24a709c1c,2018,12,22,Saturday,True,False,
caee9a53-9155-4f3c-9498-b7bd3df1d020,2015,4,13,Monday,False,False,
236ef948-e400-484e-ba42-711d1e85e19c,2016,7,21,Thursday,False,False,
9e6e0eb2-4183-40bd-af7c-7557813fb831,2019,6,24,Monday,False,False,
5eccaa83-43e9-4f12-8f3e-3e5842d2d091,2018,11,29,Thursday,False,False,
d34cec5c-eda8-4931-90b7-15b7c208470e,2017,11,27,Monday,False,False,
c92a35c4-b290-4222-a272-5d8a87a2c831,2016,5,13,Friday,False,False,
15dba454-07d1-4d16-842b-31fc923541cb,2016,2,7,Sunday,True,False,
b7572ed8-fd03-4f85-b54c-c6ad9238e845,2016,2,15,Monday,False,False,
17766c22-0476-4f23-a669-5c909aabb511,2016,12,21,Wednesday,False,False,
64729799-8495-495f-8eed-6d994212e2d2,2016,5,25,Wednesday,False,False,
9a9caac1-3f36-49ff-9c45-d258eb157777,2016,6,25,Saturday,True,False,
bad5b206-b759-4f9b-9bcc-ed6065bb743f,2016,2,1,Monday,False,False,
4b7d45e4-2052-427b-944a-155ceaf79699,2015,5,12,Tuesday,False,False,
d3681730-53a1-4819-9584-61f918f78745,2017,4,4,Tuesday,False,False,
434a6364-d23e-46c0-bd2c-03286eb0bbf4,2018,6,23,Saturday,True,False,
5e5f35b9-4906-48c2-9acc-1aeae87baec1,2015,2,18,Wednesday,False,False,
fcd02256-b4e5-4279-b5fe-7362d6cce984,2015,2,20,Friday,False,False,
fe6f7677-4ae6-4156-b702-f0d3aad771c5,2015,4,14,Tuesday,False,False,
8044f3f7-bce2-4e6e-b027-f54f27b4a781,2015,7,30,Thursday,False,False,
3bfac020-36fd-4801-9927-47dc00bb3fdd,2015,12,2,Wednesday,False,False,
7da00628-1e1b-4589-a212-407872ac2679,2016,8,28,Sunday,True,False,
3995e542-fe3b-4cd3-859f-aa28e92cdaf5,2017,1,13,Friday,False,False,
58458f04-7570-4a42-a452-0bebd7b4f14f,2019,1,28,Monday,False,False,
79136446-6e01-415b-a015-fc9e6993d73b,2019,1,27,Sunday,True,False,
83b9a101-5ff6-4314-87a0-a91da1869cd0,2019,8,1,Thursday,False,False,
c4301537-38c2-4c99-8b98-4038c4fda5e5,2017,12,29,Friday,False,False,
5cededbe-c54d-432a-b29c-3672410dd543,2015,5,11,Monday,False,False,
b2b0a58c-0f7d-47f7-bc14-40f876d99526,2019,9,23,Monday,False,False,
0f07e266-fd1e-41fc-b57d-8fae4aaa4ee4,2017,4,7,Friday,False,False,
e3518875-3534-4668-b008-02f8694d5924,2018,12,19,Wednesday,False,False,
17853326-ddc8-4499-80d0-fefb51c7934e,2020,1,11,Saturday,True,False,
ab712c39-a78c-4564-a5dc-7253861bb6d4,2015,8,4,Tuesday,False,False,
afcf3072-928a-46d9-a995-f0747c403a97,2015,3,10,Tuesday,False,False,
f20b7cda-176b-41ee-b520-f8a76bb30da1,2015,3,8,Sunday,True,False,
6476e77c-de30-45fa-b9eb-e1f8474282b5,2015,4,5,Sunday,True,False,
9337a80c-f113-4cf1-9520-948d16423c90,2019,6,11,Tuesday,False,False,
c14befb4-5772-4a6d-a8c9-6932104e565c,2017,2,12,Sunday,True,False,
ce59d608-3c21-46d8-bb9c-b3586493d9e5,2018,1,15,Monday,False,False,
12411c3e-8521-400e-b513-5257986a8bae,2019,12,29,Sunday,True,False,
b2ee442e-cff5-48c8-abc1-cf68b33ef9f1,2016,7,3,Sunday,True,False,
31be63ec-9c5d-48c7-818b-da82ce882183,2017,12,19,Tuesday,False,False,
c064ef0f-e311-42a6-8771-2dfb54e53686,2015,4,23,Thursday,False,False,
9956a4c0-059b-470a-82c4-9da18afaff13,2015,8,8,Saturday,True,False,
5d5a9e39-01a3-41b8-b9eb-f20282959ceb,2019,10,2,Wednesday,False,False,
f0949f3d-bea1-458b-8934-c06a5852bc0c,2016,4,3,Sunday,True,False,
45973860-2759-496b-b494-e2b921df8343,2017,1,9,Monday,False,False,
0962fa5f-bde4-4c17-8a0f-a6938564afd2,2018,4,3,Tuesday,False,False,
77828fa7-4853-4710-96d6-c3106a50d95c,2019,4,14,Sunday,True,False,
3c4455a3-c268-4366-b0d9-9bf9705ef738,2016,7,2,Saturday,True,False,
8fd60a19-608b-4325-937b-77c40a790454,2016,1,1,Friday,False,True,New Year's Day
6e198ac7-5a69-40a2-a994-b38647599901,2018,4,25,Wednesday,False,False,
cbbee76c-c1d6-4cc2-953b-54ef7f0f68ef,2015,1,2,Friday,False,False,
28874f61-09cc-4520-9a9f-674ca420622e,2015,11,6,Friday,False,False,
dcfde349-542d-4e37-87ee-b42ad20f3af2,2016,1,6,Wednesday,False,False,
9f2ce206-8f26-4e5d-b20e-2b88ef37a6da,2020,1,27,Monday,False,False,
8a25949d-9cf6-42f3-b5ca-1137eb3d31f3,2017,7,6,Thursday,False,False,
f9b28e3a-25b0-4c68-bb07-ec65809d6936,2016,6,2,Thursday,False,False,
d37da111-2158-4859-a0c9-89581f0ede6c,2019,9,20,Friday,False,False,
ad979123-08e5-442e-a5d1-f500696c8d58,2020,1,26,Sunday,True,False,
010f56c3-4058-4deb-8752-ed8b6addfe41,2016,6,6,Monday,False,False,
674b85f8-54d7-4218-9c63-4154eb73df96,2017,6,3,Saturday,True,False,
890fd3b6-f601-4000-be3c-a332e7425f5d,2017,10,7,Saturday,True,False,
002cc32f-8e05-4c67-bfb4-b0eef1e4992e,2015,2,19,Thursday,False,False,
0dae4c5e-5161-4947-b509-f4faaaa7f57d,2017,1,30,Monday,False,False,
91f6ee68-435f-4adb-8758-f15d12258b27,2017,5,16,Tuesday,False,False,
8a6c784b-6489-4e18-a54b-95786faee232,2015,10,16,Friday,False,False,
451febc1-9886-494d-844e-f6879ec1a10e,2015,10,17,Saturday,True,False,
25d5bc18-a533-4b04-8bdb-5b426413d0ad,2015,12,13,Sunday,True,False,
951844e3-3787-4a6e-99db-ad8e6ed38ece,2019,7,27,Saturday,True,False,
126bba93-7737-4a49-8461-161590f4417b,2015,7,20,Monday,False,False,
ad06f55d-ebd4-434b-9e88-635750d4a65f,2019,6,18,Tuesday,False,False,
c9aaddda-d289-40be-9e07-82d47767ef83,2017,3,4,Saturday,True,False,
929ac1d5-c295-4e05-9e6b-d7df28a8455c,2019,3,5,Tuesday,False,False,
08c2ec2f-dd15-48ff-bb94-e0cb0ec65821,2017,7,13,Thursday,False,False,
